#SampleID	plots	microcosms	Field	Soil_depth	Period_numeric	Period	Plate	Condition	Soil_pH_Value	cul_type	quant_reading	Sample_or_Control	field_coord	coll_coord	cords_note	soil_compname	soil_taxclass	soil_taxorder	soil_taxsuborder	soil_taxgrtgroup	soil_taxsubgrp	Meloidogyne_hapla	Meloidogyne_chitwoodi	Pratylenchus_penetrans	Pratylenchus_neglectus	Pratylenchus_thornei	Paratrichodorus_sp	Tylenchorhynchus_sp	Paratylenchus_sp	Helicotylenchus_sp	Mesocriconema sp	Ditylenchus_sp	Xiphinema_sp	Hemicycliophora_sp	vert_count	bd_count	y1998	y1999	y2000	y2001	y2002	y2003	y2004	y2005	y2006	y2007	y2008	y2009	y2010	y2011	y2012	y2013	y2014	y2015	y2016	y2017	y2018
FB-2-8	B506_4	Boardman506_4_8	Boardman506	20cm	0	0wk	Plate_2	treatment	7.525	Conventional	99.8	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FC-2-8	B506_4	Boardman506_4_12	Boardman506	30cm	0	0wk	Plate_3	treatment	7.26	Conventional	95.1	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FD-2-8	B506_4	Boardman506_4_4	Boardman506	10cm	1	1wk	Plate_7	treatment	7.32	Conventional	113.9	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FE-2-8	B506_4	Boardman506_4_8	Boardman506	20cm	1	1wk	Plate_8	treatment	7.44	Conventional	107.7	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FF-2-8	B506_4	Boardman506_4_12	Boardman506	30cm	1	1wk	Plate_9	treatment	7.57	Conventional	88.8	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FG-2-8	B506_4	Boardman506_4_4	Boardman506	10cm	3	3wk	Plate_12	treatment	6.6	Conventional	51.1	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FH-2-8	B506_4	Boardman506_4_8	Boardman506	20cm	3	3wk	Plate_13	treatment	6.95	Conventional	50.9	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FI-2-8	B506_4	Boardman506_4_12	Boardman506	30cm	3	3wk	Plate_14	treatment	7.05	Conventional	50.5	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FJ-2-8	B506_4	Boardman506_4_4	Boardman506	10cm	6	6wk	Plate_18	treatment	6.685	Conventional	51	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FK-2-8	B506_4	Boardman506_4_8	Boardman506	20cm	6	6wk	Plate_19	treatment	6.69	Conventional	42	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FL-2-8	B506_4	Boardman506_4_12	Boardman506	30cm	6	6wk	Plate_20	treatment	6.52	Conventional	46.3	True_Sample	45.76178,-119.88597	45.760481,-119.884386		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	ALFALFA	POTATO	CORN	ONION	POTATO	MINT	MINT	MINT	POTATO	WHEAT	ONION	POTATO	WHEAT	ONION	POTATO	CORN	CORN	POTATO	CORN	CORN	POTATO
FA-3-1	B213_1	Boardman213_1_4	Boardman213	10cm	0	0wk	Plate_1	treatment	7.12	Conventional	88.7	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FB-3-1	B213_1	Boardman213_1_8	Boardman213	20cm	0	0wk	Plate_2	treatment	6.565	Conventional	108	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FC-3-1	B213_1	Boardman213_1_12	Boardman213	30cm	0	0wk	Plate_3	treatment	6.675	Conventional	75.4	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FD-3-1	B213_1	Boardman213_1_4	Boardman213	10cm	1	1wk	Plate_7	treatment	7.08	Conventional	115.7	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FE-3-1	B213_1	Boardman213_1_8	Boardman213	20cm	1	1wk	Plate_8	treatment	7.265	Conventional	93.3	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FF-3-1	B213_1	Boardman213_1_12	Boardman213	30cm	1	1wk	Plate_9	treatment	7.085	Conventional	105.7	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FG-3-1	B213_1	Boardman213_1_4	Boardman213	10cm	3	3wk	Plate_12	treatment	7.55	Conventional	51.1	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FH-3-1	B213_1	Boardman213_1_8	Boardman213	20cm	3	3wk	Plate_13	treatment	7.5	Conventional	45.2	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FI-3-1	B213_1	Boardman213_1_12	Boardman213	30cm	3	3wk	Plate_14	treatment	7.5	Conventional	54.2	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FJ-3-1	B213_1	Boardman213_1_4	Boardman213	10cm	6	6wk	Plate_18	treatment	7.455	Conventional	56.4	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FK-3-1	B213_1	Boardman213_1_8	Boardman213	20cm	6	6wk	Plate_19	treatment	7.42	Conventional	45.4	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FL-3-1	B213_1	Boardman213_1_12	Boardman213	30cm	6	6wk	Plate_20	treatment	7.425	Conventional	50.8	True_Sample	45.76094,-119.99018	45.759656,-119.992033		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FA-3-2	B213_2	Boardman213_2_4	Boardman213	10cm	0	0wk	Plate_1	treatment	7.42	Conventional	110.8	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FB-3-2	B213_2	Boardman213_2_8	Boardman213	20cm	0	0wk	Plate_2	treatment	7.195	Conventional	94.9	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FC-3-2	B213_2	Boardman213_2_12	Boardman213	30cm	0	0wk	Plate_3	treatment	7.17	Conventional	76.5	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FD-3-2	B213_2	Boardman213_2_4	Boardman213	10cm	1	1wk	Plate_7	treatment	7.735	Conventional	100	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FE-3-2	B213_2	Boardman213_2_8	Boardman213	20cm	1	1wk	Plate_8	treatment	7.175	Conventional	82.8	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FF-3-2	B213_2	Boardman213_2_12	Boardman213	30cm	1	1wk	Plate_9	treatment	7.3	Conventional	92.8	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FG-3-2	B213_2	Boardman213_2_4	Boardman213	10cm	3	3wk	Plate_12	treatment	7.65	Conventional	44.5	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FH-3-2	B213_2	Boardman213_2_8	Boardman213	20cm	3	3wk	Plate_13	treatment	7.5	Conventional	49.2	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FI-3-2	B213_2	Boardman213_2_12	Boardman213	30cm	3	3wk	Plate_14	treatment	7.6	Conventional	43.7	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FJ-3-2	B213_2	Boardman213_2_4	Boardman213	10cm	6	6wk	Plate_18	treatment	7.55	Conventional	47.2	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FK-3-2	B213_2	Boardman213_2_8	Boardman213	20cm	6	6wk	Plate_19	treatment	7.44	Conventional	62.1	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FL-3-2	B213_2	Boardman213_2_12	Boardman213	30cm	6	6wk	Plate_20	treatment	7.37	Conventional	54.6	True_Sample	45.76094,-119.99018	45.761789,-119.9924		Taunton	Coarse-loamy, mixed, superactive, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	12	0	0	5	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FA-3-3	B213_3	Boardman213_3_4	Boardman213	10cm	0	0wk	Plate_1	treatment	7.545	Conventional	105.3	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FB-3-3	B213_3	Boardman213_3_8	Boardman213	20cm	0	0wk	Plate_2	treatment	7.415	Conventional	104.7	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FC-3-3	B213_3	Boardman213_3_12	Boardman213	30cm	0	0wk	Plate_3	treatment	7.465	Conventional	100.3	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FD-3-3	B213_3	Boardman213_3_4	Boardman213	10cm	1	1wk	Plate_7	treatment	7.785	Conventional	98.7	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FE-3-3	B213_3	Boardman213_3_8	Boardman213	20cm	1	1wk	Plate_8	treatment	7.2	Conventional	107.3	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FF-3-3	B213_3	Boardman213_3_12	Boardman213	30cm	1	1wk	Plate_9	treatment	7.7	Conventional	88.3	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FG-3-3	B213_3	Boardman213_3_4	Boardman213	10cm	3	3wk	Plate_12	treatment	7.7	Conventional	54.8	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FH-3-3	B213_3	Boardman213_3_8	Boardman213	20cm	3	3wk	Plate_13	treatment	7.6	Conventional	49.6	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FI-3-3	B213_3	Boardman213_3_12	Boardman213	30cm	3	3wk	Plate_14	treatment	7.5	Conventional	42.3	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
FJ-3-3	B213_3	Boardman213_3_4	Boardman213	10cm	6	6wk	Plate_18	treatment	7.66	Conventional	53.1	True_Sample	45.76094,-119.99018	45.762378,-119.988925		Koehler	Sandy, mixed, mesic Xeric Haplodurids	Aridisols	Durids	Haplodurids	Xeric Haplodurids	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	CORN	POTATO	ALFALFA	ALFALFA	ALFALFA	ALFALFA	CORN	CORN	WHEAT	ALFALFA	ALFALFA	ALFALFA	WHEAT	MINT	MINT	MINT	WHEAT	ALFALFA	ALFALFA	ALFALFA	ALFALFA
